date,avg_daily_rating,rating_count,review_ratio,estimated_ai_ratio,album_id,source,is_synthetic,provenance_status
2020-01-31,3.313596987669304,9,0.1706597832993522,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-01,3.306530719878965,9,0.3340783114246538,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-02,3.3151777118095214,12,0.2452901115660064,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-03,3.421046925782941,7,0.2525886358565283,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-04,3.27947200430828,8,0.3584070275211277,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-05,3.331154286675792,10,0.2218818532035135,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-06,3.2292733841027985,5,0.300247968779008,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-07,3.2618954908341613,6,0.174005242523877,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-08,3.406615227713569,14,0.3382975810011349,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-09,3.2621194858555858,13,0.2465064573344546,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-10,3.2542412654813337,12,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-11,3.2625792829162807,7,0.2280154084820761,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-12,3.286298386858714,3,0.3178739231959368,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-13,3.277953361872855,5,0.2768510826454655,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-14,3.338202381991237,10,0.3398181311429001,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-15,3.3884393629349328,13,0.2301663870519729,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-16,3.408375723828108,17,0.332716598944849,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-17,3.250205403706275,7,0.156868501012933,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-18,3.1921552556596278,3,0.3489857887624202,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-19,3.288754553407569,7,0.3830323016902061,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-20,3.1858327827687734,5,0.3099400615376339,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-21,3.280452923475885,7,0.291659732144349,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-22,3.371478119877391,14,0.2317364215983119,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-23,3.3112786748614287,12,0.3572797283648362,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-24,3.322809631870715,9,0.3264716767734676,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-25,3.3101086248494034,8,0.3875528511881818,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-26,3.3599325736566588,7,0.3270815502459575,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-27,3.289428120236095,6,0.3241861908732802,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-28,3.2883055903948017,10,0.2197835908607953,0.0,1001,synthetic,True,illustrative_synthetic
2020-02-29,3.2819912567774536,14,0.1,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-01,3.3251704027908224,10,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-02,3.3231324948122816,9,0.2417949974695223,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-03,3.246928505030528,6,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-04,3.3132668082677577,11,0.2962653853492047,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-05,3.339702923226356,9,0.3988905911628314,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-06,3.2878542144187444,10,0.2127663024233201,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-07,3.245024650667575,16,0.1518928033731927,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-08,3.288134096446672,11,0.3208692661549872,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-09,3.318690927938192,10,0.2648350500233018,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-10,3.295109687202292,5,0.2251467121323201,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-11,3.302923971152915,7,0.1996720247173968,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-12,3.305459386315268,8,0.2562919428196691,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-13,3.26292009967368,13,0.3702178729291049,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-14,3.2341590691686246,14,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-15,3.342658807914201,9,0.2915455609041734,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-16,3.3283232762393102,9,0.2578989988313521,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-17,3.257625140214491,13,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-18,3.2689786896873274,5,0.2261857587137467,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-19,3.354644377892045,6,0.2958635331424723,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-20,3.247790548656507,6,0.3364746577908075,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-21,3.227938333331799,16,0.2637673675961534,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-22,3.3968051400151253,15,0.2790600859465861,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-23,3.3090064721902905,11,0.36977136940437,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-24,3.3536984770718865,6,0.2269740842210964,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-25,3.297757190559234,9,0.287644884961752,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-26,3.263408158384887,7,0.2254087029679184,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-27,3.25846098350032,6,0.25510716292618,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-28,3.3035597809369746,16,0.378530042910139,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-29,3.2394248054446053,13,0.3151412651391204,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-30,3.2959216939784706,7,0.2661753769204039,0.0,1001,synthetic,True,illustrative_synthetic
2020-03-31,3.309643934451261,7,0.1936618186910136,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-01,3.250565663496809,9,0.2437916330424278,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-02,3.293244460183476,8,0.2318843245408085,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-03,3.214842676222628,8,0.3467168533423257,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-04,3.299018051875248,11,0.2155039762354998,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-05,3.223758600835804,13,0.225372442167412,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-06,3.276322233934581,7,0.2135067762968177,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-07,3.323701716528716,4,0.123927555945265,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-08,3.347342662675757,9,0.3434459294208211,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-09,3.3079965788362946,12,0.384190967674657,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-10,3.22893111283625,9,0.2759827781776739,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-11,3.3640493839586307,6,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-12,3.277252137608803,16,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-13,3.3287357363557994,8,0.2769455379519051,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-14,3.304849808856912,4,0.301903194636583,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-15,3.25145303884618,9,0.3899480619133625,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-16,3.303153783675248,9,0.2919651373393674,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-17,3.3077912534820104,9,0.1860615192446336,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-18,3.3324859415702823,14,0.3389527486466023,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-19,3.259159836708481,14,0.3977968109312915,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-20,3.3152765504378205,5,0.1983091696131831,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-21,3.230612321914987,11,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-22,3.318236456864635,8,0.1937587461930032,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-23,3.337636065243049,10,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-24,3.318302389874958,6,0.2120319149944088,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-25,3.2081070424024265,10,0.1085902272787955,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-26,3.346605976262767,7,0.2921740203700373,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-27,3.3227775173702385,11,0.2837106046589074,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-28,3.3365328302906057,7,0.3590702492207957,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-29,3.234435238247824,10,0.2774970279368747,0.0,1001,synthetic,True,illustrative_synthetic
2020-04-30,3.261389164711153,8,0.1309289011075087,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-01,3.2891045740841887,9,0.2831188395138267,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-02,3.329209747208801,9,0.2448410674388058,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-03,3.2300787399642075,16,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-04,3.2350784015451737,10,0.3364865601614955,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-05,3.252460802729891,8,0.2301381003353063,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-06,3.375028732217748,5,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-07,3.2999735243247064,10,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-08,3.305901941682853,7,0.2486040813764113,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-09,3.3042883221973915,16,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-10,3.279982281545476,15,0.23370222858668,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-11,3.304639493132052,5,0.2667662867001104,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-12,3.317581299951167,9,0.2460925282187321,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-13,3.2547599958130635,8,0.3966034205456016,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-14,3.1943424776273237,11,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-15,3.3453503812164995,7,0.2909487209707659,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-16,3.3066751611103364,15,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-17,3.318940480267897,11,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-18,3.2587862629824573,8,0.3106165791318278,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-19,3.345413384499498,14,0.3335254887383412,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-20,3.2828049704610374,8,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-21,3.345335971477009,10,0.3256894982059781,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-22,3.3199130127135046,6,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-23,3.211510174493944,3,0.2378961037472181,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-24,3.33384531324489,13,0.1566398456709005,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-25,3.298069795206155,12,0.284449541689344,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-26,3.291120996509913,7,0.3331855245541569,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-27,3.236415172285015,12,0.2275654989530458,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-28,3.327543220284612,9,0.3699753989609059,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-29,3.2522557694346257,7,0.309720036798862,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-30,3.2370483729673385,15,0.1306097246285598,0.0,1001,synthetic,True,illustrative_synthetic
2020-05-31,3.2705240049867226,14,0.3284862911635487,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-01,3.354525388041121,2,0.3843513281927014,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-02,3.32709920875028,9,0.3796807058158589,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-03,3.3228762271640444,6,0.3648875072847785,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-04,3.325158593875456,4,0.246138699926011,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-05,3.401518172050155,9,0.3893157725823232,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-06,3.3213241202115142,18,0.1988091594930928,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-07,3.285220400839117,17,0.164523236836272,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-08,3.320492148913313,4,0.3949356875365878,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-09,3.283998112272914,9,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-10,3.3399465543529616,9,0.2498314359554103,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-11,3.29551103751644,4,0.281080175123306,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-12,3.366726245154598,8,0.3322115870954557,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-13,3.255335530769587,9,0.2970939219420254,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-14,3.2890616856105304,13,0.2218975107837958,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-15,3.251002225150769,8,0.1560272978374663,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-16,3.287545786958149,7,0.2099190683834782,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-17,3.2876345747196223,7,0.3843643787916625,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-18,3.235979349352652,8,0.2844298557244681,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-19,3.265990881423233,11,0.1981044990895826,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-20,3.255077057021128,17,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-21,3.334440394227473,12,0.2073766982983538,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-22,3.213867056554705,4,0.2804589926131644,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-23,3.2824308470442283,9,0.1249073773928104,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-24,3.31224053315607,6,0.2308698747588486,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-25,3.204387867224058,3,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-26,3.29616735400766,10,0.3342002494458613,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-27,3.32175026889017,15,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-28,3.300475486688156,10,0.253427569862614,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-29,3.221933170324886,11,0.3704643813025384,0.0,1001,synthetic,True,illustrative_synthetic
2020-06-30,3.334565346504638,7,0.2618872126886804,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-01,3.349645833010096,5,0.2395148223844345,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-02,3.362036516265476,5,0.398199479686021,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-03,3.2249697441589382,8,0.2188022619585298,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-04,3.381586021805438,8,0.2330230084989042,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-05,3.25685996964118,15,0.1793439218946572,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-06,3.27248891242816,3,0.3079527393806034,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-07,3.2708118987389585,13,0.3707235576193128,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-08,3.3308647040330777,10,0.1863422795205956,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-09,3.266977590969624,9,0.1,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-10,3.3565872405302994,6,0.2426586841707973,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-11,3.222931119876812,15,0.2666272342280588,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-12,3.241136671979286,10,0.3900412602753408,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-13,3.3029360246122264,9,0.1712959611484953,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-14,3.339620641110593,10,0.3380734680064072,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-15,3.315025523841256,5,0.2423236233845007,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-16,3.4143987187367344,6,0.1880229199948652,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-17,3.342685637356388,3,0.2136299494213895,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-18,3.259102496236409,13,0.1914536627119519,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-19,3.258571998242977,13,0.2382532127341768,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-20,3.2890089705383008,8,0.2875172067332959,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-21,3.3141879502176232,7,0.2724925240791777,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-22,3.395257463602441,8,0.12512712179496,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-23,3.3522742462756185,5,0.2945181386194863,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-24,3.2090960308199263,10,0.303523407535176,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-25,3.3646311205169672,21,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-26,3.1651054061029686,10,0.2593719934178164,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-27,3.304293070958162,6,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-28,3.253227342701768,7,0.2658845676391004,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-29,3.355038091682894,6,0.1958459426672791,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-30,3.2948638000643933,6,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-07-31,3.2645253565451107,8,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-01,3.3450990647587955,15,0.1875564247251229,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-02,3.3293836610301173,10,0.2577871986233933,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-03,3.257205803983183,5,0.3047747007185024,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-04,3.3652296253729985,9,0.1949108606961888,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-05,3.314712177863383,6,0.2341513610102122,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-06,3.3609850228527964,7,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-07,3.3052768778602517,14,0.306168584515114,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-08,3.358728356037357,15,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-09,3.2284146158561438,5,0.2001300653159589,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-10,3.3940264863033867,8,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-11,3.341899135527614,8,0.3655544346870388,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-12,3.2951599367594926,3,0.1984714307584732,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-13,3.3532589180811225,8,0.2795934607227612,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-14,3.3476337792530138,13,0.3312452235974107,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-15,3.239562914761967,12,0.2056770138095004,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-16,3.2484721298038424,8,0.2959628138333703,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-17,3.361660770325973,4,0.1098054999828262,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-18,3.358249763696476,4,0.2612033162839112,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-19,3.311956743116601,7,0.2079199722532903,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-20,3.207387535703975,9,0.2692189602792441,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-21,3.331636405147228,11,0.1376199891971434,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-22,3.313441508524773,11,0.2799049247031999,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-23,3.357398377709411,14,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-24,3.2488986568176013,10,0.3275096278095685,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-25,3.2878723917990844,7,0.3793167520509276,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-26,3.3160222882392416,4,0.1671452290437536,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-27,3.3511494095538668,13,0.3190968535134902,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-28,3.187837736694887,9,0.2856562951610697,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-29,3.2987871790228387,15,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-30,3.274233838573108,10,0.3269459810707598,0.0,1001,synthetic,True,illustrative_synthetic
2020-08-31,3.3169035863363634,8,0.1496180191701535,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-01,3.401814800113042,7,0.2139346650154605,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-02,3.2742775747517148,11,0.1565134236987611,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-03,3.204749767092309,7,0.2401048304676572,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-04,3.2906479613358908,15,0.2875811115646507,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-05,3.219436973100233,15,0.2204167045254967,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-06,3.322620605902399,11,0.264862515491444,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-07,3.35242282777822,10,0.2381085080438861,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-08,3.369004634743981,7,0.2317510611685754,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-09,3.355751481219035,6,0.388975833815973,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-10,3.4066455530642665,7,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-11,3.277573930357139,13,0.1045574281036995,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-12,3.314386773588216,15,0.2856587062787928,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-13,3.4052316299306487,18,0.1853326946369375,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-14,3.363115565631414,11,0.3337991178556145,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-15,3.268936299311372,12,0.3593969776200099,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-16,3.3689721086491016,8,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-17,3.338947209588641,6,0.277186470966815,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-18,3.394109014683651,9,0.3311411852224828,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-19,3.262442206564947,10,0.3806907942992095,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-20,3.3365108380980617,17,0.2858584260681711,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-21,3.3285108422022174,13,0.3306142316743248,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-22,3.289305965110896,14,0.3277118593728788,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-23,3.340250374182814,9,0.231997788952301,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-24,3.330060792549575,11,0.2799941123797607,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-25,3.2645355904591,5,0.377364481164115,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-26,3.328989272692809,10,0.25622762836553,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-27,3.343503107741323,15,0.3167707772147321,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-28,3.315189693382448,5,0.3624860763523267,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-29,3.3952661598727416,5,0.25120382495147,0.0,1001,synthetic,True,illustrative_synthetic
2020-09-30,3.370520898430817,9,0.2717294760913359,0.0,1001,synthetic,True,illustrative_synthetic
2020-10-01,3.319393972844661,12,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-10-02,3.265168473931688,9,0.3647935555987471,0.0,1001,synthetic,True,illustrative_synthetic
2020-10-03,3.3402048196082723,12,0.299412598444601,0.0,1001,synthetic,True,illustrative_synthetic
2020-10-04,3.2715053279073425,16,0.288286400160007,0.0,1001,synthetic,True,illustrative_synthetic
2020-10-05,3.229084495260321,10,0.4,0.0,1001,synthetic,True,illustrative_synthetic
2020-10-06,3.3137869906453363,8,0.2934930480537353,0.0,1001,synthetic,True,illustrative_synthetic
